Policy_ID,Policy_Start_Date,Incident_Date,Customer_Age,Gender,Education,State,Driver_Experience,Previous_Claims,Traffic_Violations,At_Fault,Vehicle_Make,Vehicle_Type,Vehicle_Age,Vehicle_Value,Policy_Type,Annual_Premium,Deductible,Incident_Type,Injury_Severity,Num_Vehicles_Involved,Police_Report_Filed,Witnesses,Claim_Amount,Claim_Status,Processing_Days,Settlement_Amount,Fraud_Flag
POL01554,2018-06-11,2018-09-01,46,Female,Bachelor,UP,28,3,2,Yes,Ford,SUV,10,310507,Basic,1210.48,2500,Flood,Minor,1,Yes,1,179449.23,Pending,22,0.0,0
POL01555,2021-11-04,2022-12-22,67,Male,High School,Delhi,49,1,0,No,Volkswagen,Van,14,2948245,Basic,800.0,5000,Collision,Severe,2,Yes,5,453730.84,Pending,25,0.0,0
POL01556,2018-03-28,2018-10-23,37,Male,PhD,Maharashtra,19,1,0,No,Ford,Sedan,4,2230772,Basic,946.2,1000,Vandalism,Moderate,4,Yes,1,685013.5,Approved,7,605093.01,0
POL01557,2018-02-24,2019-05-13,33,Male,Bachelor,Tamil Nadu,15,1,0,No,Honda,SUV,2,2961180,Comprehensive,1010.9,0,Natural Disaster,Minor,2,No,0,230137.14,Under Review,115,0.0,0
POL01558,2022-02-08,2023-04-30,34,Female,PhD,Karnataka,16,0,0,Yes,Maruti,SUV,1,2344784,Comprehensive,1473.19,5000,Vandalism,None,4,Yes,0,1828121.36,Pending,38,0.0,1
POL01559,2022-12-29,2023-12-06,33,Male,Bachelor,Tamil Nadu,15,1,1,No,Volkswagen,SUV,0,2132209,Comprehensive,1776.83,5000,Flood,Minor,1,Yes,5,1625419.81,Approved,53,1578463.7,0
POL01560,2021-04-16,2022-03-19,36,Male,Master,West Bengal,18,1,0,No,Ford,Convertible,14,827395,Standard,800.0,5000,Collision,Fatal,4,No,2,283436.31,Under Review,45,0.0,0
POL01561,2021-11-15,2022-04-30,73,Male,High School,Karnataka,50,2,0,No,Toyota,SUV,1,144217,Standard,1573.68,1000,Natural Disaster,Moderate,4,Yes,3,90251.58,Approved,28,80769.96,0
POL01562,2021-10-04,2022-05-03,73,Female,Bachelor,Maharashtra,50,0,0,Yes,Volkswagen,SUV,19,634054,Standard,1504.53,0,Vandalism,Severe,2,No,3,494036.12,Pending,24,0.0,1
POL01563,2020-10-28,2021-11-28,25,Male,Bachelor,Delhi,7,0,0,Yes,Kia,Hatchback,5,2416915,Basic,824.87,1000,Hit & Run,None,4,No,0,909677.78,Rejected,20,0.0,1
POL01564,2020-04-12,2020-05-12,55,Female,Bachelor,Punjab,37,2,1,Yes,Maruti,Truck,11,1919767,Comprehensive,1485.47,10000,Natural Disaster,Severe,2,No,4,1404383.54,Under Review,20,0.0,1
POL01565,2018-11-09,2019-01-21,55,Male,Bachelor,UP,37,1,0,No,Maruti,SUV,15,2963389,Third-Party,978.62,1000,Vandalism,None,2,Yes,5,1304563.99,Approved,55,788093.74,0
POL01566,2020-01-29,2020-10-11,70,Male,Bachelor,Rajasthan,50,0,0,No,Volkswagen,Hatchback,13,2425087,Standard,1026.57,5000,Flood,Severe,3,Yes,1,1716603.58,Rejected,90,0.0,1
POL01567,2019-03-19,2020-03-13,46,Male,Bachelor,Rajasthan,28,0,0,Yes,Kia,Truck,3,659580,Comprehensive,1194.98,10000,Vandalism,None,1,Yes,0,430066.02,Approved,51,367609.07,0
POL01568,2022-11-26,2023-04-02,58,Male,High School,UP,40,3,1,Yes,Honda,Sedan,7,834486,Standard,854.03,1000,Hit & Run,Minor,2,Yes,0,413416.0,Rejected,117,0.0,0
POL01569,2018-11-24,2019-07-19,53,Female,High School,West Bengal,35,0,1,Yes,Volkswagen,Convertible,11,248254,Standard,966.21,5000,Collision,None,1,No,0,108804.95,Rejected,93,0.0,1
POL01570,2020-12-13,2021-10-03,43,Male,Bachelor,Delhi,25,0,0,No,Kia,Coupe,13,2002837,Basic,800.0,1000,Flood,None,3,Yes,1,558041.69,Pending,68,0.0,0
POL01571,2020-01-31,2020-12-13,48,Female,High School,Delhi,30,0,0,Yes,Ford,SUV,19,343780,Standard,1613.16,1000,Collision,None,2,Yes,1,127591.08,Approved,48,100897.75,0
POL01572,2021-06-16,2022-04-12,61,Female,Bachelor,Punjab,43,1,0,No,Ford,Hatchback,12,506813,Comprehensive,1364.15,5000,Natural Disaster,Minor,1,Yes,5,184424.27,Rejected,108,0.0,0
POL01573,2021-06-06,2021-11-22,29,Female,High School,West Bengal,11,0,0,No,Ford,Truck,4,2724911,Basic,852.22,1000,Natural Disaster,Severe,3,Yes,0,411077.89,Rejected,68,0.0,0
POL01574,2019-08-02,2020-04-24,72,Female,High School,UP,50,1,0,No,Toyota,Coupe,11,199210,Comprehensive,1413.08,1000,Flood,None,3,Yes,2,89697.26,Approved,16,84144.46,0
POL01575,2020-12-10,2022-04-15,34,Male,Bachelor,Punjab,16,0,0,No,Volkswagen,Sedan,9,837182,Third-Party,800.0,2500,Theft,None,4,No,3,766317.4,Pending,44,0.0,1
POL01576,2022-06-21,2023-10-04,32,Female,Bachelor,Gujarat,14,0,0,No,Mahindra,Hatchback,18,2964934,Basic,800.0,2500,Collision,None,4,No,5,2448277.66,Pending,12,0.0,1
POL01577,2022-06-16,2023-08-11,26,Non-Binary,Master,Tamil Nadu,8,0,0,Yes,Volkswagen,Sedan,12,2505765,Standard,864.94,1000,Fire,None,1,Yes,2,690034.42,Approved,13,575210.55,0
POL01578,2020-10-03,2021-01-12,56,Female,Bachelor,Rajasthan,38,0,1,No,Mahindra,Sedan,8,1046899,Comprehensive,1366.65,1000,Natural Disaster,None,2,Yes,2,387111.39,Approved,20,361973.17,0
POL01579,2021-07-11,2022-01-11,59,Female,PhD,Telangana,41,2,0,No,Honda,Truck,10,2822310,Comprehensive,1458.75,1000,Flood,None,4,No,0,1388094.48,Rejected,48,0.0,1
POL01580,2021-12-12,2022-07-19,65,Male,Bachelor,Rajasthan,47,1,0,No,Maruti,Truck,4,1077428,Standard,1523.97,10000,Vandalism,None,2,No,1,786058.84,Rejected,110,0.0,1
POL01581,2018-04-06,2019-01-28,29,Female,Master,West Bengal,11,0,2,Yes,BMW,Hatchback,12,1679974,Standard,800.0,2500,Flood,Fatal,4,Yes,3,532308.43,Pending,105,0.0,0
POL01582,2021-01-16,2022-01-01,49,Female,Master,Maharashtra,31,1,1,Yes,Mahindra,Hatchback,9,266502,Third-Party,836.14,2500,Flood,None,4,Yes,2,56735.98,Rejected,80,0.0,0
POL01583,2021-01-06,2021-05-22,42,Male,Bachelor,Rajasthan,24,1,0,No,Mahindra,Truck,17,68687,Standard,842.71,1000,Fire,Minor,1,No,4,26025.17,Approved,37,25533.61,0
POL01584,2021-08-04,2022-04-22,56,Female,Bachelor,Karnataka,38,1,1,No,BMW,Van,14,1486314,Basic,800.0,2500,Theft,Moderate,4,Yes,1,820734.65,Rejected,98,0.0,0
POL01585,2021-02-17,2021-04-29,35,Female,High School,Delhi,17,0,2,No,Ford,SUV,19,2897739,Third-Party,1047.73,2500,Collision,Minor,3,No,5,1764346.46,Under Review,103,0.0,0
POL01586,2020-03-24,2020-10-29,32,Male,High School,Rajasthan,14,2,0,Yes,Mahindra,Sedan,11,1509603,Basic,800.0,1000,Collision,Moderate,4,No,1,1113381.78,Pending,102,0.0,1
POL01587,2019-05-06,2020-06-09,49,Male,PhD,Karnataka,31,0,0,No,Kia,Coupe,3,276345,Basic,935.44,2500,Vandalism,Fatal,4,No,3,119111.93,Under Review,26,0.0,0
POL01588,2019-03-28,2019-09-12,23,Female,PhD,Tamil Nadu,5,0,0,No,BMW,SUV,4,2324691,Standard,967.05,1000,Collision,None,1,Yes,3,471181.62,Under Review,30,0.0,0
POL01589,2022-03-04,2022-07-14,61,Male,Master,Rajasthan,43,0,1,No,Maruti,Sedan,7,1931116,Basic,800.0,5000,Vandalism,None,1,Yes,3,995800.05,Approved,12,983335.29,0
POL01590,2018-06-14,2018-12-31,60,Male,Master,Gujarat,42,0,0,Yes,Mahindra,Hatchback,4,732678,Third-Party,811.04,10000,Natural Disaster,Minor,3,Yes,0,525548.01,Pending,59,0.0,1
POL01591,2018-07-01,2019-07-16,69,Male,Master,Rajasthan,50,3,0,Yes,Volkswagen,Hatchback,0,830848,Standard,1336.97,0,Flood,Minor,1,No,1,359845.28,Rejected,34,0.0,0
POL01592,2019-04-14,2020-02-10,52,Male,Bachelor,Rajasthan,34,0,0,No,Ford,SUV,17,1952918,Comprehensive,948.43,2500,Fire,Minor,4,No,0,1328335.21,Approved,48,936157.64,1
POL01593,2020-06-28,2021-09-16,51,Female,Bachelor,West Bengal,33,0,1,No,Hyundai,Coupe,18,915333,Basic,800.0,5000,Vandalism,Moderate,3,No,0,351265.62,Pending,96,0.0,1
POL01594,2020-01-05,2020-09-11,55,Male,Bachelor,Telangana,37,1,0,No,Toyota,Sedan,18,743737,Basic,806.21,10000,Collision,Severe,4,Yes,0,317946.09,Approved,5,205944.37,0
POL01595,2020-04-02,2020-11-30,73,Female,Bachelor,Gujarat,50,0,0,No,Maruti,Sedan,9,2993392,Comprehensive,1172.57,1000,Collision,Minor,4,Yes,1,592657.89,Under Review,16,0.0,0
POL01596,2020-08-01,2021-08-06,71,Female,High School,Rajasthan,50,1,2,No,Hyundai,SUV,8,102957,Third-Party,1296.29,10000,Collision,None,3,Yes,5,11007.51,Pending,13,0.0,0
POL01597,2018-01-07,2019-04-05,74,Male,Bachelor,Rajasthan,50,0,1,No,Mahindra,Sedan,0,358221,Basic,1124.73,5000,Collision,Minor,1,Yes,4,231216.28,Pending,69,0.0,0
POL01598,2018-11-26,2020-02-05,22,Male,Bachelor,Rajasthan,4,0,0,Yes,Kia,Hatchback,19,231607,Comprehensive,800.0,2500,Flood,None,1,No,2,38726.63,Rejected,76,0.0,0
POL01599,2020-02-14,2020-05-09,35,Female,Bachelor,Karnataka,17,0,1,No,BMW,SUV,2,2527260,Basic,1020.54,1000,Vandalism,None,4,Yes,1,941615.06,Approved,49,893761.68,0
POL01600,2022-08-24,2023-10-17,33,Male,Master,Tamil Nadu,15,0,0,No,Kia,Truck,12,143062,Comprehensive,1231.18,2500,Theft,None,1,Yes,1,123695.76,Pending,70,0.0,1
POL01601,2018-05-31,2019-06-06,25,Male,Bachelor,Maharashtra,7,1,1,Yes,Maruti,Truck,5,71558,Third-Party,800.0,1000,Flood,Severe,2,No,3,61843.93,Pending,79,0.0,1
POL01602,2021-01-13,2022-04-21,42,Female,High School,Maharashtra,24,2,1,No,Hyundai,SUV,5,1231918,Comprehensive,1391.38,1000,Vandalism,Moderate,3,Yes,2,881726.96,Approved,38,856631.7,1
POL01603,2018-05-27,2018-10-05,49,Female,Master,Maharashtra,31,0,1,Yes,Honda,Sedan,17,1960891,Comprehensive,1032.31,2500,Fire,None,3,No,3,738963.79,Approved,47,718252.66,0
POL01604,2022-07-06,2023-09-29,43,Female,Bachelor,UP,25,2,0,No,Toyota,SUV,4,744989,Basic,1141.4,2500,Theft,Severe,4,No,4,609194.57,Rejected,40,0.0,1
POL01605,2021-11-05,2022-06-14,69,Non-Binary,High School,Maharashtra,50,0,2,No,Tata,Hatchback,16,558505,Basic,1189.92,1000,Fire,Severe,4,Yes,5,151092.56,Approved,33,104468.35,0
POL01606,2020-07-03,2021-06-07,39,Female,Bachelor,Rajasthan,21,1,0,No,Maruti,Sedan,2,100684,Basic,800.0,2500,Natural Disaster,Severe,3,Yes,0,66444.15,Under Review,109,0.0,0
POL01607,2022-04-21,2022-12-06,48,Female,Bachelor,Karnataka,30,0,0,Yes,Mahindra,Truck,4,2639632,Standard,1544.7,10000,Vandalism,None,4,Yes,3,749507.08,Rejected,100,0.0,0
POL01608,2021-08-01,2022-04-20,60,Female,PhD,Rajasthan,42,1,0,Yes,Maruti,SUV,2,1953621,Comprehensive,1470.5,1000,Collision,None,3,Yes,4,649504.44,Rejected,40,0.0,0
POL01609,2019-12-01,2021-03-07,27,Male,Bachelor,Rajasthan,9,1,2,Yes,Volkswagen,Van,12,2770250,Standard,800.0,2500,Flood,None,3,No,2,1695207.29,Approved,18,1045319.95,0
POL01610,2018-03-23,2018-12-04,73,Male,High School,Delhi,50,1,0,Yes,Mahindra,SUV,14,748142,Basic,1357.84,2500,Natural Disaster,Fatal,2,Yes,0,710734.9,Pending,100,0.0,1
POL01611,2019-05-29,2020-07-02,74,Female,Bachelor,West Bengal,50,1,1,No,Kia,Coupe,16,2205690,Third-Party,940.08,1000,Vandalism,Moderate,3,No,4,998420.86,Approved,50,627872.56,0
POL01612,2020-03-25,2020-09-09,29,Female,Master,Tamil Nadu,11,2,0,Yes,Hyundai,Hatchback,14,979984,Third-Party,800.0,2500,Collision,None,2,No,3,603581.32,Pending,97,0.0,0
POL01613,2019-12-10,2020-12-17,70,Male,Bachelor,UP,50,2,1,No,Toyota,Hatchback,4,813973,Standard,1417.12,5000,Theft,Severe,4,Yes,4,586748.58,Pending,76,0.0,0
POL01614,2022-03-27,2023-02-24,45,Male,Master,Tamil Nadu,27,0,0,Yes,Toyota,Hatchback,13,2294316,Standard,929.66,2500,Hit & Run,Minor,1,Yes,4,1841449.98,Pending,49,0.0,1
POL01615,2020-01-16,2020-07-12,23,Male,Bachelor,Maharashtra,5,0,1,No,Kia,Truck,10,1347526,Basic,800.0,2500,Fire,Moderate,1,Yes,0,945067.14,Pending,18,0.0,1
POL01616,2020-10-19,2021-03-12,37,Female,Master,Rajasthan,19,0,2,No,Hyundai,Hatchback,13,1717581,Standard,800.0,2500,Collision,Minor,2,No,1,1023281.84,Pending,54,0.0,0
POL01617,2021-11-10,2023-03-04,22,Female,Master,Gujarat,4,0,1,No,Honda,Truck,6,2315545,Standard,1121.46,2500,Collision,Minor,4,Yes,4,694126.92,Approved,49,441233.9,0
POL01618,2019-12-08,2020-03-09,40,Female,Master,Telangana,22,0,0,No,Ford,Sedan,2,841094,Third-Party,907.22,1000,Theft,Minor,3,No,0,432587.06,Pending,116,0.0,0
POL01619,2019-04-16,2019-08-27,26,Female,Bachelor,Telangana,8,1,0,Yes,Toyota,Sedan,19,2102134,Comprehensive,932.91,2500,Flood,None,3,No,5,1737980.91,Approved,52,1523710.21,1
POL01620,2021-02-16,2022-02-19,46,Female,Master,West Bengal,28,1,0,No,Maruti,Sedan,9,2967321,Comprehensive,989.98,1000,Collision,None,3,Yes,5,1871231.83,Approved,30,1166459.91,0
POL01621,2019-01-31,2020-02-23,33,Male,Bachelor,UP,15,0,1,Yes,Maruti,Truck,10,2278485,Basic,861.55,5000,Flood,None,3,Yes,0,360219.23,Under Review,59,0.0,0
POL01622,2022-04-05,2022-10-07,71,Male,Master,Karnataka,50,0,0,No,Ford,Sedan,5,1053703,Standard,1024.37,1000,Collision,Severe,3,Yes,2,565290.47,Approved,38,522040.6,0
POL01623,2018-09-18,2019-07-17,63,Male,Bachelor,West Bengal,45,0,0,Yes,Ford,Truck,4,2921815,Basic,1347.26,5000,Collision,Severe,4,No,2,1624548.37,Approved,19,1580331.67,0
POL01624,2020-03-15,2020-04-19,39,Female,High School,Delhi,21,1,0,Yes,Mahindra,SUV,19,507683,Third-Party,800.0,5000,Natural Disaster,Minor,2,Yes,1,205461.77,Approved,32,174965.32,0
POL01625,2020-07-22,2021-01-14,25,Male,Bachelor,Rajasthan,7,0,1,No,Toyota,Sedan,12,2768518,Basic,800.0,0,Vandalism,None,4,Yes,3,1178446.92,Approved,35,1028132.76,0
POL01626,2021-07-03,2022-02-01,37,Female,Bachelor,Punjab,19,2,0,Yes,Hyundai,SUV,11,2576735,Standard,1028.21,5000,Vandalism,None,2,Yes,4,1258722.09,Pending,71,0.0,0
POL01627,2022-10-24,2022-12-20,68,Female,Bachelor,UP,50,0,0,Yes,Ford,SUV,18,525521,Basic,1091.14,2500,Natural Disaster,Minor,2,No,4,371999.31,Pending,21,0.0,1
POL01628,2020-06-23,2021-10-15,31,Male,Bachelor,Rajasthan,13,1,0,Yes,Hyundai,Hatchback,18,1244559,Comprehensive,839.65,0,Fire,Moderate,4,Yes,0,872609.63,Pending,15,0.0,1
POL01629,2021-06-03,2021-08-09,56,Female,Bachelor,Gujarat,38,1,0,No,BMW,SUV,4,619596,Standard,1145.25,10000,Collision,None,1,No,0,508126.92,Under Review,41,0.0,1
POL01630,2020-12-12,2021-05-09,54,Female,Master,Tamil Nadu,36,2,0,No,Maruti,SUV,19,1296218,Standard,1365.17,2500,Natural Disaster,None,4,No,0,249070.35,Under Review,17,0.0,1
POL01631,2020-07-28,2021-06-15,67,Male,High School,Karnataka,49,2,1,Yes,Kia,Coupe,8,1326114,Basic,1049.7,2500,Collision,Minor,1,Yes,5,184776.89,Under Review,44,0.0,0
POL01632,2022-03-04,2023-04-08,51,Male,Bachelor,Telangana,33,0,0,No,Honda,SUV,3,166227,Standard,1109.17,5000,Hit & Run,Minor,2,No,2,86392.34,Rejected,88,0.0,0
POL01633,2022-03-10,2022-12-08,28,Female,Master,UP,10,1,1,No,Volkswagen,SUV,14,881555,Comprehensive,1050.11,0,Fire,Moderate,4,Yes,5,550180.85,Approved,39,358154.06,0
POL01634,2020-05-03,2020-08-08,71,Male,Bachelor,UP,50,1,2,No,Tata,Coupe,2,2423456,Third-Party,919.07,5000,Natural Disaster,Minor,2,Yes,5,780296.85,Pending,67,0.0,0
POL01635,2021-10-19,2022-06-19,57,Male,Bachelor,Tamil Nadu,39,2,1,No,Honda,Sedan,6,1029480,Basic,1129.41,1000,Collision,Severe,1,No,0,913305.51,Under Review,31,0.0,1
POL01636,2021-07-27,2022-03-31,50,Female,Bachelor,Gujarat,32,0,1,Yes,BMW,SUV,19,2494903,Third-Party,1088.43,2500,Theft,Minor,2,Yes,1,2370157.85,Under Review,68,0.0,1
POL01637,2019-08-16,2020-03-09,48,Female,Bachelor,Rajasthan,30,0,0,Yes,Kia,SUV,19,114577,Standard,1142.31,0,Vandalism,None,4,No,0,53731.09,Pending,55,0.0,1
POL01638,2019-12-15,2020-11-07,71,Male,High School,Karnataka,50,2,0,Yes,BMW,SUV,13,87558,Standard,1056.68,2500,Collision,None,1,No,3,50706.22,Pending,104,0.0,0
POL01639,2021-03-27,2021-10-06,61,Female,Bachelor,Tamil Nadu,43,0,0,No,Mahindra,Sedan,13,919152,Comprehensive,1284.3,2500,Collision,Moderate,1,No,5,381554.68,Approved,16,231180.39,0
POL01640,2019-09-24,2019-12-20,51,Female,PhD,Tamil Nadu,33,3,1,No,Hyundai,Sedan,8,805733,Standard,1021.81,0,Collision,Minor,2,No,0,170186.73,Rejected,52,0.0,1
POL01641,2018-02-28,2018-12-23,67,Male,Bachelor,Tamil Nadu,49,1,0,Yes,Honda,SUV,2,286585,Standard,1437.01,0,Vandalism,Minor,2,Yes,4,53887.69,Rejected,12,0.0,0
POL01642,2022-10-17,2023-09-19,24,Female,High School,UP,6,3,0,No,Tata,Sedan,8,1455082,Comprehensive,1236.35,5000,Flood,Fatal,1,Yes,4,512689.6,Approved,57,461930.26,0
POL01643,2018-05-08,2018-08-03,66,Male,Master,UP,48,0,0,No,Volkswagen,Sedan,3,2224474,Standard,1143.01,1000,Theft,Minor,2,Yes,0,2113250.3,Rejected,82,0.0,1
POL01644,2020-01-06,2020-11-18,71,Male,Bachelor,UP,50,2,0,No,Volkswagen,Sedan,16,1715833,Comprehensive,1464.19,2500,Vandalism,None,3,Yes,4,605710.71,Approved,35,588180.43,0
POL01645,2019-12-22,2021-04-29,40,Female,High School,UP,22,0,0,No,Honda,SUV,5,2492701,Comprehensive,1371.49,1000,Collision,Minor,1,Yes,0,1930069.92,Under Review,92,0.0,1
POL01646,2021-02-12,2021-06-26,63,Female,Master,Karnataka,45,0,0,No,Ford,Sedan,15,1151901,Standard,807.89,1000,Natural Disaster,Minor,1,Yes,5,793193.65,Under Review,77,0.0,0
POL01647,2021-05-17,2022-01-29,73,Male,High School,Gujarat,50,1,0,No,Volkswagen,Hatchback,17,1219511,Standard,800.0,5000,Collision,None,3,No,0,653433.69,Rejected,15,0.0,1
POL01648,2019-06-10,2020-03-12,24,Female,PhD,Punjab,6,2,0,No,Mahindra,Coupe,12,564026,Basic,800.0,5000,Fire,None,4,Yes,5,429964.25,Rejected,114,0.0,1
POL01649,2019-06-05,2020-01-08,71,Female,Bachelor,Karnataka,50,0,1,No,Hyundai,Hatchback,6,375909,Standard,1186.89,10000,Fire,Fatal,4,No,2,185767.97,Approved,20,145766.16,0
POL01650,2019-07-06,2019-10-26,42,Female,Master,Gujarat,24,1,0,Yes,Volkswagen,Truck,2,131544,Standard,1065.05,5000,Collision,Moderate,4,Yes,5,10718.34,Approved,22,9308.16,0
POL01651,2018-08-25,2019-03-28,20,Male,Bachelor,Rajasthan,2,2,0,Yes,Ford,Hatchback,5,693790,Basic,800.0,1000,Theft,None,4,Yes,2,659100.5,Pending,100,0.0,1
POL01652,2021-07-28,2022-05-05,55,Female,Bachelor,Delhi,37,0,0,No,Honda,SUV,2,588336,Standard,1645.12,0,Theft,None,3,Yes,4,558919.2,Approved,34,398742.86,0
POL01653,2021-10-14,2022-11-02,37,Male,Bachelor,Rajasthan,19,2,0,No,Maruti,Sedan,11,2516130,Basic,800.0,0,Vandalism,None,3,No,4,894802.89,Under Review,37,0.0,0
POL01654,2021-05-09,2022-01-31,51,Male,PhD,Gujarat,33,1,0,Yes,Volkswagen,Sedan,4,1761902,Comprehensive,1614.15,10000,Flood,Moderate,2,Yes,1,101439.13,Rejected,51,0.0,0
POL01655,2022-11-17,2023-12-11,66,Female,Master,Tamil Nadu,48,0,0,No,Toyota,SUV,16,648289,Standard,964.59,2500,Fire,Minor,3,Yes,5,428605.3,Approved,18,355302.36,0
POL01656,2021-07-25,2022-02-23,61,Female,Bachelor,Punjab,43,0,0,No,Tata,Sedan,9,2429641,Comprehensive,1594.63,1000,Collision,Severe,3,Yes,5,880521.24,Pending,117,0.0,0
POL01657,2021-06-12,2022-04-21,61,Female,PhD,Telangana,43,0,1,Yes,Hyundai,Van,6,1893072,Standard,940.55,2500,Theft,Severe,4,Yes,1,1798418.4,Under Review,31,0.0,1
POL01658,2019-05-09,2020-06-26,47,Male,Bachelor,West Bengal,29,0,1,Yes,Hyundai,Van,3,1416625,Standard,800.0,5000,Collision,Minor,4,Yes,0,307399.98,Approved,34,303636.39,0
POL01659,2018-01-04,2019-04-04,34,Male,High School,UP,16,0,0,No,Honda,Sedan,9,1862870,Comprehensive,1087.05,0,Fire,Severe,2,Yes,1,1158828.87,Approved,25,944596.69,0
POL01660,2019-10-28,2020-06-23,27,Female,High School,Maharashtra,9,4,1,No,Mahindra,Hatchback,6,563912,Third-Party,800.0,1000,Fire,None,3,Yes,3,273242.83,Approved,10,220784.02,0
POL01661,2019-03-18,2020-02-14,52,Male,Master,Telangana,34,0,0,No,Hyundai,SUV,10,1329235,Third-Party,1282.66,1000,Collision,None,1,No,2,97038.16,Approved,28,91382.42,0
POL01662,2018-01-29,2018-12-20,37,Female,Master,Telangana,19,0,0,No,Tata,Hatchback,7,2347851,Standard,925.41,10000,Vandalism,None,4,Yes,5,127665.07,Approved,17,84338.58,0
POL01663,2021-02-06,2021-06-12,35,Male,Bachelor,Rajasthan,17,2,0,No,Hyundai,Hatchback,7,147964,Comprehensive,934.29,1000,Collision,None,4,Yes,4,57262.9,Approved,56,43370.32,0
POL01664,2019-09-02,2020-12-21,62,Female,Master,UP,44,1,1,Yes,Kia,Sedan,4,379901,Standard,1336.43,2500,Vandalism,Moderate,3,No,1,64334.31,Pending,112,0.0,0
POL01665,2022-10-17,2024-02-18,61,Female,Bachelor,Delhi,43,0,0,Yes,Hyundai,Hatchback,4,2026019,Standard,1100.9,10000,Flood,Minor,3,Yes,3,1566753.15,Rejected,27,0.0,1
POL01666,2020-03-15,2021-07-13,44,Female,Bachelor,Gujarat,26,2,0,Yes,Ford,Hatchback,6,2519058,Comprehensive,1169.09,5000,Vandalism,None,2,Yes,1,340004.32,Pending,107,0.0,0
POL01667,2018-03-16,2018-11-08,66,Female,High School,UP,48,0,1,Yes,Honda,Hatchback,3,2252577,Standard,1308.47,1000,Theft,None,2,No,4,2139948.15,Pending,15,0.0,1
POL01668,2020-04-17,2021-05-21,53,Female,PhD,Maharashtra,35,0,0,Yes,Hyundai,SUV,1,2855176,Standard,1282.86,1000,Collision,Minor,3,Yes,1,938741.41,Pending,37,0.0,0
POL01669,2021-03-15,2022-05-06,40,Male,High School,Maharashtra,22,0,2,Yes,Volkswagen,Van,18,2153567,Comprehensive,800.0,5000,Theft,Minor,3,Yes,2,2045888.65,Approved,17,1756579.06,0
POL01670,2018-05-08,2019-08-02,49,Male,Bachelor,Gujarat,31,0,0,Yes,Volkswagen,Coupe,1,1454210,Third-Party,850.91,1000,Natural Disaster,Moderate,1,Yes,5,231081.64,Approved,47,210254.18,0
POL01671,2018-02-11,2019-04-27,27,Female,Bachelor,Telangana,9,3,0,No,Hyundai,Hatchback,15,586883,Standard,800.0,5000,Collision,Moderate,2,Yes,1,392568.84,Approved,37,334260.43,0
POL01672,2021-10-11,2022-03-26,28,Male,Bachelor,UP,10,1,0,No,Maruti,Sedan,11,1677784,Comprehensive,872.92,5000,Hit & Run,None,1,Yes,3,1374530.42,Pending,89,0.0,1
POL01673,2018-02-10,2019-03-13,55,Female,Bachelor,Maharashtra,37,0,0,No,Honda,SUV,14,1057493,Standard,1029.73,5000,Natural Disaster,None,1,Yes,5,869003.62,Approved,41,537993.66,0
POL01674,2020-07-22,2021-09-24,23,Male,High School,Gujarat,5,1,0,Yes,Hyundai,Hatchback,9,2640926,Standard,800.0,0,Collision,Moderate,3,Yes,1,674533.2,Rejected,58,0.0,0
POL01675,2018-02-03,2018-09-04,58,Male,Master,West Bengal,40,1,0,No,Toyota,Sedan,5,2456277,Comprehensive,1109.62,2500,Hit & Run,None,3,Yes,4,705221.26,Approved,37,663524.18,0
POL01676,2020-11-06,2021-02-19,64,Male,Bachelor,West Bengal,46,2,0,No,Ford,SUV,12,2912812,Third-Party,1063.79,1000,Theft,Moderate,3,No,1,1654679.14,Approved,38,1179415.71,0
POL01677,2022-08-28,2023-07-10,51,Non-Binary,Bachelor,Karnataka,33,1,3,No,Ford,Sedan,5,500330,Standard,1238.5,10000,Hit & Run,Moderate,1,Yes,3,172314.47,Approved,18,127575.97,0
POL01678,2021-03-22,2022-04-30,53,Female,Master,UP,35,1,0,No,Ford,SUV,1,769346,Comprehensive,1460.51,2500,Theft,Minor,1,No,1,730878.7,Pending,33,0.0,1
POL01679,2020-09-24,2021-03-14,54,Female,Bachelor,Punjab,36,2,1,No,Ford,Sedan,13,580033,Standard,1013.85,2500,Collision,Minor,2,No,0,27372.86,Pending,21,0.0,1
POL01680,2021-11-02,2022-07-26,34,Female,Master,Gujarat,16,1,0,Yes,Tata,Sedan,17,428617,Comprehensive,800.0,1000,Vandalism,None,2,Yes,4,239286.42,Under Review,84,0.0,0
POL01681,2019-08-11,2019-10-04,57,Male,High School,Telangana,39,1,0,Yes,Toyota,SUV,5,1278076,Comprehensive,1515.04,5000,Theft,Minor,4,Yes,0,596823.05,Rejected,112,0.0,0
POL01682,2022-06-11,2023-04-26,57,Male,High School,Delhi,39,1,1,Yes,Maruti,Coupe,18,909560,Comprehensive,921.01,1000,Flood,Minor,2,No,5,528468.57,Pending,105,0.0,0
POL01683,2022-07-11,2022-10-15,71,Female,High School,Maharashtra,50,1,1,No,Maruti,SUV,13,544619,Third-Party,1184.56,5000,Theft,Minor,4,No,0,517388.05,Rejected,82,0.0,1
POL01684,2018-12-08,2019-09-13,29,Female,Master,Tamil Nadu,11,0,0,No,Toyota,SUV,12,1118575,Basic,800.0,5000,Collision,None,2,No,5,375901.2,Approved,42,367340.57,0
